Pedido_ID,Venta_ID,Cliente_RUC,Lote_ID,Cantidad_Solicitada,Precio_Unitario,Subtotal,IGV,Total
49136,8198,20000335,282,28,241.87,6772.36,1219.02,7991.38
49137,8199,20000014,427,34,62.12,2112.08,380.17,2492.25
49138,8199,20000014,337,29,169.55,4916.95,885.05,5802.0
49139,8199,20000014,343,27,137.87,3722.49,670.05,4392.54
49140,8199,20000014,108,28,31.44,880.32,158.46,1038.78
49141,8200,20000154,176,23,81.37,1871.51,336.87,2208.38
49142,8200,20000154,461,17,204.49,3476.33,625.74,4102.07
49143,8200,20000154,313,16,139.69,2235.04,402.31,2637.35
49144,8200,20000154,445,22,80.94,1780.68,320.52,2101.2
49145,8200,20000154,139,18,116.09,2089.62,376.13,2465.75
49146,8200,20000154,240,27,233.57,6306.39,1135.15,7441.54
49147,8200,20000154,304,30,35.83,1074.9,193.48,1268.38
49148,8200,20000154,188,49,219.6,10760.4,1936.87,12697.27
49149,8201,20000062,450,20,103.92,2078.4,374.11,2452.51
49150,8201,20000062,395,20,85.94,1718.8,309.38,2028.18
49151,8201,20000062,304,31,35.83,1110.73,199.93,1310.66
49152,8201,20000062,303,35,83.03,2906.05,523.09,3429.14
49153,8201,20000062,465,15,235.4,3531.0,635.58,4166.58
49154,8202,20000599,11,26,169.26,4400.76,792.14,5192.9
49155,8202,20000599,397,18,85.94,1546.92,278.45,1825.37
49156,8202,20000599,96,16,246.85,3949.6,710.93,4660.53
49157,8202,20000599,277,41,157.03,6438.23,1158.88,7597.11
49158,8202,20000599,163,26,177.92,4625.92,832.67,5458.59
49159,8202,20000599,115,34,25.67,872.78,157.1,1029.88
49160,8203,20000048,224,35,172.36,6032.6,1085.87,7118.47
49161,8203,20000048,286,27,150.44,4061.88,731.14,4793.02
49162,8203,20000048,328,20,94.46,1889.2,340.06,2229.26
49163,8203,20000048,358,29,225.71,6545.59,1178.21,7723.8
49164,8203,20000048,77,32,22.07,706.24,127.12,833.36
49165,8203,20000048,353,26,25.63,666.38,119.95,786.33
49166,8203,20000048,351,22,139.51,3069.22,552.46,3621.68
49167,8203,20000048,228,38,203.11,7718.18,1389.27,9107.45
49168,8204,20000376,368,28,194.01,5432.28,977.81,6410.09
49169,8204,20000376,275,46,163.63,7526.98,1354.86,8881.84
49170,8204,20000376,345,26,139.51,3627.26,652.91,4280.17
49171,8204,20000376,51,17,214.4,3644.8,656.06,4300.86
49172,8204,20000376,77,29,22.07,640.03,115.21,755.24
49173,8204,20000376,36,25,116.94,2923.5,526.23,3449.73
49174,8204,20000376,14,16,75.96,1215.36,218.76,1434.12
49175,8204,20000376,139,19,116.09,2205.71,397.03,2602.74
49176,8205,20000125,389,19,203.09,3858.71,694.57,4553.28
49177,8205,20000125,304,31,35.83,1110.73,199.93,1310.66
49178,8205,20000125,470,34,65.0,2210.0,397.8,2607.8
49179,8205,20000125,182,22,192.86,4242.92,763.73,5006.65
49180,8205,20000125,353,36,25.63,922.68,166.08,1088.76
49181,8205,20000125,261,13,77.12,1002.56,180.46,1183.02
49182,8205,20000125,525,30,218.78,6563.4,1181.41,7744.81
49183,8206,20000385,461,16,204.49,3271.84,588.93,3860.77
49184,8206,20000385,158,34,72.35,2459.9,442.78,2902.68
49185,8206,20000385,117,27,25.67,693.09,124.76,817.85
49186,8206,20000385,228,35,203.11,7108.85,1279.59,8388.44
49187,8206,20000385,173,24,81.37,1952.88,351.52,2304.4
49188,8206,20000385,382,16,101.18,1618.88,291.4,1910.28
49189,8206,20000385,525,32,218.78,7000.96,1260.17,8261.13
49190,8206,20000385,534,28,166.73,4668.44,840.32,5508.76
49191,8207,20000033,494,31,55.79,1729.49,311.31,2040.8
49192,8207,20000033,482,22,169.94,3738.68,672.96,4411.64
49193,8207,20000033,146,28,31.82,890.96,160.37,1051.33
49194,8207,20000033,525,30,218.78,6563.4,1181.41,7744.81
49195,8207,20000033,282,22,241.87,5321.14,957.81,6278.95
49196,8208,20000098,323,26,228.41,5938.66,1068.96,7007.62
49197,8208,20000098,514,21,180.87,3798.27,683.69,4481.96
49198,8208,20000098,450,21,103.92,2182.32,392.82,2575.14
49199,8208,20000098,250,18,164.17,2955.06,531.91,3486.97
49200,8208,20000098,148,32,31.82,1018.24,183.28,1201.52
49201,8208,20000098,113,26,37.35,971.1,174.8,1145.9
49202,8208,20000098,135,33,109.17,3602.61,648.47,4251.08
49203,8209,20000475,470,37,65.0,2405.0,432.9,2837.9
49204,8209,20000475,525,28,218.78,6125.84,1102.65,7228.49
49205,8209,20000475,424,34,58.3,1982.2,356.8,2339.0
49206,8209,20000475,339,31,199.96,6198.76,1115.78,7314.54
49207,8209,20000475,534,20,166.73,3334.6,600.23,3934.83
49208,8209,20000475,546,19,29.86,567.34,102.12,669.46
49209,8209,20000475,168,33,69.94,2308.02,415.44,2723.46
49210,8209,20000475,277,31,157.03,4867.93,876.23,5744.16
49211,8210,20000392,341,26,199.96,5198.96,935.81,6134.77
49212,8210,20000392,421,23,157.27,3617.21,651.1,4268.31
49213,8210,20000392,377,23,167.53,3853.19,693.57,4546.76
49214,8210,20000392,11,21,169.26,3554.46,639.8,4194.26
49215,8210,20000392,534,20,166.73,3334.6,600.23,3934.83
49216,8211,20000032,471,27,65.0,1755.0,315.9,2070.9
49217,8211,20000032,286,32,150.44,4814.08,866.53,5680.61
49218,8211,20000032,168,33,69.94,2308.02,415.44,2723.46
49219,8211,20000032,236,20,163.98,3279.6,590.33,3869.93
49220,8211,20000032,304,28,35.83,1003.24,180.58,1183.82
49221,8211,20000032,361,20,200.33,4006.6,721.19,4727.79
49222,8211,20000032,461,15,204.49,3067.35,552.12,3619.47
49223,8212,20000282,432,14,38.4,537.6,96.77,634.37
49224,8212,20000282,382,14,101.18,1416.52,254.97,1671.49
49225,8212,20000282,494,26,55.79,1450.54,261.1,1711.64
49226,8212,20000282,300,44,83.03,3653.32,657.6,4310.92
49227,8212,20000282,509,30,227.95,6838.5,1230.93,8069.43
49228,8213,20000092,93,16,246.85,3949.6,710.93,4660.53
49229,8213,20000092,269,24,63.35,1520.4,273.67,1794.07
49230,8213,20000092,427,38,62.12,2360.56,424.9,2785.46
49231,8213,20000092,303,34,83.03,2823.02,508.14,3331.16
49232,8213,20000092,304,28,35.83,1003.24,180.58,1183.82
49233,8213,20000092,22,18,193.21,3477.78,626.0,4103.78
49234,8214,20000333,73,20,130.33,2606.6,469.19,3075.79
49235,8214,20000333,377,29,167.53,4858.37,874.51,5732.88
49236,8214,20000333,499,16,112.58,1801.28,324.23,2125.51
49237,8214,20000333,188,34,219.6,7466.4,1343.95,8810.35
49238,8214,20000333,528,28,210.66,5898.48,1061.73,6960.21
49239,8214,20000333,89,20,201.09,4021.8,723.92,4745.72
49240,8214,20000333,22,21,193.21,4057.41,730.33,4787.74
49241,8214,20000333,178,28,192.86,5400.08,972.01,6372.09
49242,8215,20000289,339,31,199.96,6198.76,1115.78,7314.54
49243,8215,20000289,232,30,27.72,831.6,149.69,981.29
49244,8215,20000289,492,33,55.79,1841.07,331.39,2172.46
49245,8215,20000289,237,19,163.98,3115.62,560.81,3676.43
49246,8215,20000289,270,27,63.35,1710.45,307.88,2018.33
49247,8216,20000110,499,14,112.58,1576.12,283.7,1859.82
49248,8216,20000110,369,17,40.38,686.46,123.56,810.02
49249,8216,20000110,113,33,37.35,1232.55,221.86,1454.41
49250,8216,20000110,546,18,29.86,537.48,96.75,634.23
49251,8216,20000110,213,17,59.45,1010.65,181.92,1192.57
49252,8216,20000110,26,19,37.93,720.67,129.72,850.39
49253,8216,20000110,158,30,72.35,2170.5,390.69,2561.19
49254,8216,20000110,269,21,63.35,1330.35,239.46,1569.81
49255,8217,20000514,68,36,196.4,7070.4,1272.67,8343.07
49256,8217,20000514,283,22,171.15,3765.3,677.75,4443.05
49257,8217,20000514,53,18,214.4,3859.2,694.66,4553.86
49258,8217,20000514,528,27,210.66,5687.82,1023.81,6711.63
49259,8217,20000514,243,27,53.88,1454.76,261.86,1716.62
49260,8217,20000514,506,29,227.95,6610.55,1189.9,7800.45
49261,8218,20000319,353,33,25.63,845.79,152.24,998.03
49262,8218,20000319,283,21,171.15,3594.15,646.95,4241.1
49263,8218,20000319,328,20,94.46,1889.2,340.06,2229.26
49264,8218,20000319,528,34,210.66,7162.44,1289.24,8451.68
49265,8218,20000319,9,25,23.48,587.0,105.66,692.66
49266,8218,20000319,196,17,181.81,3090.77,556.34,3647.11
49267,8218,20000319,324,24,228.41,5481.84,986.73,6468.57
49268,8219,20000243,534,22,166.73,3668.06,660.25,4328.31
49269,8219,20000243,406,21,107.89,2265.69,407.82,2673.51
49270,8219,20000243,232,32,27.72,887.04,159.67,1046.71
49271,8219,20000243,9,19,23.48,446.12,80.3,526.42
49272,8219,20000243,515,19,212.94,4045.86,728.25,4774.11
49273,8219,20000243,398,22,242.8,5341.6,961.49,6303.09
49274,8219,20000243,403,28,160.41,4491.48,808.47,5299.95
49275,8220,20000293,456,20,217.45,4349.0,782.82,5131.82
49276,8220,20000293,353,29,25.63,743.27,133.79,877.06
49277,8220,20000293,282,26,241.87,6288.62,1131.95,7420.57
49278,8220,20000293,440,28,80.94,2266.32,407.94,2674.26
49279,8220,20000293,427,31,62.12,1925.72,346.63,2272.35
49280,8220,20000293,221,27,130.45,3522.15,633.99,4156.14
49281,8220,20000293,103,27,192.09,5186.43,933.56,6119.99
49282,8220,20000293,48,25,25.54,638.5,114.93,753.43
49283,8221,20000312,396,21,85.94,1804.74,324.85,2129.59
49284,8221,20000312,354,36,25.63,922.68,166.08,1088.76
49285,8221,20000312,277,36,157.03,5653.08,1017.55,6670.63
49286,8221,20000312,499,18,112.58,2026.44,364.76,2391.2
49287,8221,20000312,204,20,170.33,3406.6,613.19,4019.79
49288,8221,20000312,440,24,80.94,1942.56,349.66,2292.22
49289,8221,20000312,96,19,246.85,4690.15,844.23,5534.38
49290,8222,20000386,236,21,163.98,3443.58,619.84,4063.42
49291,8222,20000386,277,35,157.03,5496.05,989.29,6485.34
49292,8222,20000386,75,20,130.33,2606.6,469.19,3075.79
49293,8222,20000386,282,31,241.87,7497.97,1349.63,8847.6
49294,8222,20000386,117,25,25.67,641.75,115.52,757.26
49295,8223,20000088,339,33,199.96,6598.68,1187.76,7786.44
49296,8223,20000088,187,35,219.6,7686.0,1383.48,9069.48
49297,8223,20000088,292,19,83.6,1588.4,285.91,1874.31
49298,8223,20000088,471,39,65.0,2535.0,456.3,2991.3
49299,8223,20000088,368,25,194.01,4850.25,873.04,5723.3
49300,8223,20000088,406,21,107.89,2265.69,407.82,2673.51
49301,8224,20000270,128,18,120.2,2163.6,389.45,2553.05
49302,8224,20000270,499,18,112.58,2026.44,364.76,2391.2
49303,8224,20000270,515,22,212.94,4684.68,843.24,5527.92
49304,8224,20000270,282,28,241.87,6772.36,1219.02,7991.38
49305,8225,20000153,277,39,157.03,6124.17,1102.35,7226.52
49306,8225,20000153,52,17,214.4,3644.8,656.06,4300.86
49307,8225,20000153,479,25,110.26,2756.5,496.17,3252.67
49308,8225,20000153,11,20,169.26,3385.2,609.34,3994.54
49309,8225,20000153,158,31,72.35,2242.85,403.71,2646.56
49310,8226,20000400,75,20,130.33,2606.6,469.19,3075.79
49311,8226,20000400,196,23,181.81,4181.63,752.69,4934.32
49312,8226,20000400,270,19,63.35,1203.65,216.66,1420.31
49313,8226,20000400,224,28,172.36,4826.08,868.69,5694.77
49314,8227,20000385,36,30,116.94,3508.2,631.48,4139.68
49315,8227,20000385,278,31,157.03,4867.93,876.23,5744.16
49316,8227,20000385,440,33,80.94,2671.02,480.78,3151.8
49317,8227,20000385,1,27,144.14,3891.78,700.52,4592.3
49318,8227,20000385,485,22,169.94,3738.68,672.96,4411.64
49319,8228,20000438,282,30,241.87,7256.1,1306.1,8562.2
49320,8228,20000438,304,30,35.83,1074.9,193.48,1268.38
49321,8228,20000438,207,15,59.45,891.75,160.51,1052.26
49322,8228,20000438,358,31,225.71,6997.01,1259.46,8256.47
49323,8228,20000438,140,17,116.09,1973.53,355.24,2328.77
49324,8228,20000438,361,20,200.33,4006.6,721.19,4727.79
49325,8228,20000438,27,27,74.2,2003.4,360.61,2364.01
49326,8228,20000438,97,27,19.55,527.85,95.01,622.86
49327,8229,20000357,421,24,157.27,3774.48,679.41,4453.89
49328,8229,20000357,18,20,75.96,1519.2,273.46,1792.66
49329,8229,20000357,26,17,37.93,644.81,116.07,760.88
49330,8229,20000357,468,14,235.4,3295.6,593.21,3888.81
49331,8229,20000357,515,19,212.94,4045.86,728.25,4774.11
49332,8229,20000357,121,28,170.88,4784.64,861.24,5645.88
49333,8230,20000068,427,34,62.12,2112.08,380.17,2492.25
49334,8230,20000068,128,19,120.2,2283.8,411.08,2694.88
49335,8230,20000068,59,25,111.41,2785.25,501.34,3286.59
49336,8230,20000068,371,19,40.38,767.22,138.1,905.32
49337,8230,20000068,77,24,22.07,529.68,95.34,625.02
49338,8230,20000068,9,23,23.48,540.04,97.21,637.25
49339,8231,20000022,324,23,228.41,5253.43,945.62,6199.05
49340,8231,20000022,54,20,214.4,4288.0,771.84,5059.84
49341,8231,20000022,98,24,19.55,469.2,84.46,553.66
49342,8231,20000022,485,21,169.94,3568.74,642.37,4211.11
49343,8231,20000022,228,38,203.11,7718.18,1389.27,9107.45
49344,8231,20000022,300,46,83.03,3819.38,687.49,4506.87
49345,8231,20000022,247,25,53.88,1347.0,242.46,1589.46
49346,8231,20000022,105,22,192.09,4225.98,760.68,4986.66
49347,8232,20000454,514,25,180.87,4521.75,813.91,5335.66
49348,8232,20000454,313,19,139.69,2654.11,477.74,3131.85
49349,8232,20000454,188,33,219.6,7246.8,1304.42,8551.22
49350,8232,20000454,135,23,109.17,2510.91,451.96,2962.87
49351,8232,20000454,247,34,53.88,1831.92,329.75,2161.67
49352,8232,20000454,207,16,59.45,951.2,171.22,1122.42
49353,8232,20000454,467,19,235.4,4472.6,805.07,5277.67
49354,8232,20000454,293,21,83.6,1755.6,316.01,2071.61
49355,8233,20000570,213,20,59.45,1189.0,214.02,1403.02
49356,8233,20000570,470,32,65.0,2080.0,374.4,2454.4
49357,8233,20000570,228,43,203.11,8733.73,1572.07,10305.8
49358,8233,20000570,163,25,177.92,4448.0,800.64,5248.64
49359,8233,20000570,461,17,204.49,3476.33,625.74,4102.07
49360,8233,20000570,482,24,169.94,4078.56,734.14,4812.7
49361,8233,20000570,142,25,182.52,4563.0,821.34,5384.34
49362,8234,20000111,467,18,235.4,4237.2,762.7,4999.9
49363,8234,20000111,361,20,200.33,4006.6,721.19,4727.79
49364,8234,20000111,250,21,164.17,3447.57,620.56,4068.13
49365,8234,20000111,168,30,69.94,2098.2,377.68,2475.88
49366,8234,20000111,240,22,233.57,5138.54,924.94,6063.48
49367,8234,20000111,403,30,160.41,4812.3,866.21,5678.51
49368,8234,20000111,9,24,23.48,563.52,101.43,664.95
49369,8234,20000111,269,26,63.35,1647.1,296.48,1943.58
49370,8235,20000045,358,22,225.71,4965.62,893.81,5859.43
49371,8235,20000045,232,26,27.72,720.72,129.73,850.45
49372,8235,20000045,406,22,107.89,2373.58,427.24,2800.82
49373,8235,20000045,178,27,192.86,5207.22,937.3,6144.52
49374,8235,20000045,506,22,227.95,5014.9,902.68,5917.58
49375,8235,20000045,117,30,25.67,770.1,138.62,908.72
49376,8235,20000045,67,24,196.4,4713.6,848.45,5562.05
49377,8236,20000437,539,26,232.35,6041.1,1087.4,7128.5
49378,8236,20000437,410,14,86.29,1208.06,217.45,1425.51
49379,8236,20000437,283,21,171.15,3594.15,646.95,4241.1
49380,8236,20000437,205,20,170.33,3406.6,613.19,4019.79
49381,8236,20000437,336,26,169.55,4408.3,793.49,5201.79
49382,8236,20000437,440,27,80.94,2185.38,393.37,2578.75
49383,8236,20000437,339,25,199.96,4999.0,899.82,5898.82
49384,8237,20000382,525,29,218.78,6344.62,1142.03,7486.65
49385,8237,20000382,45,32,67.82,2170.24,390.64,2560.88
49386,8237,20000382,93,17,246.85,4196.45,755.36,4951.81
49387,8237,20000382,270,27,63.35,1710.45,307.88,2018.33
49388,8237,20000382,107,28,31.44,880.32,158.46,1038.78
49389,8237,20000382,497,15,20.4,306.0,55.08,361.08
49390,8237,20000382,235,21,163.98,3443.58,619.84,4063.42
49391,8238,20000278,337,31,169.55,5256.05,946.09,6202.14
49392,8238,20000278,135,33,109.17,3602.61,648.47,4251.08
49393,8238,20000278,275,33,163.63,5399.79,971.96,6371.75
49394,8238,20000278,515,19,212.94,4045.86,728.25,4774.11
49395,8238,20000278,476,20,110.26,2205.2,396.94,2602.14
49396,8238,20000278,213,14,59.45,832.3,149.81,982.11
49397,8238,20000278,482,19,169.94,3228.86,581.19,3810.05
49398,8239,20000126,115,31,25.67,795.77,143.24,939.01
49399,8239,20000126,43,24,67.82,1627.68,292.98,1920.66
49400,8239,20000126,499,19,112.58,2139.02,385.02,2524.04
49401,8239,20000126,150,30,117.45,3523.5,634.23,4157.73
49402,8239,20000126,300,35,83.03,2906.05,523.09,3429.14
49403,8239,20000126,225,29,89.14,2585.06,465.31,3050.37
49404,8239,20000126,207,19,59.45,1129.55,203.32,1332.87
49405,8240,20000325,9,22,23.48,516.56,92.98,609.54
49406,8240,20000325,497,15,20.4,306.0,55.08,361.08
49407,8240,20000325,304,31,35.83,1110.73,199.93,1310.66
49408,8240,20000325,528,25,210.66,5266.5,947.97,6214.47
49409,8240,20000325,485,20,169.94,3398.8,611.78,4010.58
49410,8241,20000418,9,25,23.48,587.0,105.66,692.66
49411,8241,20000418,353,31,25.63,794.53,143.02,937.55
49412,8241,20000418,27,26,74.2,1929.2,347.26,2276.46
49413,8241,20000418,377,26,167.53,4355.78,784.04,5139.82
49414,8241,20000418,372,20,40.38,807.6,145.37,952.97
49415,8241,20000418,77,29,22.07,640.03,115.21,755.24
49416,8241,20000418,476,18,110.26,1984.68,357.24,2341.92
49417,8241,20000418,343,24,137.87,3308.88,595.6,3904.48
49418,8242,20000526,427,35,62.12,2174.2,391.36,2565.56
49419,8242,20000526,534,21,166.73,3501.33,630.24,4131.57
49420,8242,20000526,259,30,29.13,873.9,157.3,1031.2
49421,8242,20000526,515,23,212.94,4897.62,881.57,5779.19
49422,8242,20000526,377,27,167.53,4523.31,814.2,5337.51
49423,8242,20000526,48,26,25.54,664.04,119.53,783.57
49424,8243,20000060,103,27,192.09,5186.43,933.56,6119.99
49425,8243,20000060,97,24,19.55,469.2,84.46,553.66
49426,8243,20000060,106,30,31.44,943.2,169.78,1112.98
49427,8243,20000060,228,39,203.11,7921.29,1425.83,9347.12
49428,8243,20000060,343,27,137.87,3722.49,670.05,4392.54
49429,8243,20000060,297,21,83.6,1755.6,316.01,2071.61
49430,8244,20000472,304,31,35.83,1110.73,199.93,1310.66
49431,8244,20000472,41,23,67.82,1559.86,280.77,1840.63
49432,8244,20000472,372,20,40.38,807.6,145.37,952.97
49433,8244,20000472,525,28,218.78,6125.84,1102.65,7228.49
49434,8244,20000472,108,24,31.44,754.56,135.82,890.38
49435,8244,20000472,213,17,59.45,1010.65,181.92,1192.57
49436,8245,20000335,499,17,112.58,1913.86,344.49,2258.35
49437,8245,20000335,515,16,212.94,3407.04,613.27,4020.31
49438,8245,20000335,28,20,74.2,1484.0,267.12,1751.12
49439,8245,20000335,121,28,170.88,4784.64,861.24,5645.88
49440,8245,20000335,277,37,157.03,5810.11,1045.82,6855.93
49441,8246,20000215,343,29,137.87,3998.23,719.68,4717.91
49442,8246,20000215,163,23,177.92,4092.16,736.59,4828.75
49443,8246,20000215,311,17,40.54,689.18,124.05,813.23
49444,8246,20000215,485,23,169.94,3908.62,703.55,4612.17
49445,8246,20000215,47,24,67.82,1627.68,292.98,1920.66
49446,8247,20000396,512,28,180.87,5064.36,911.58,5975.94
49447,8247,20000396,476,24,110.26,2646.24,476.32,3122.56
49448,8247,20000396,361,24,200.33,4807.92,865.43,5673.35
49449,8247,20000396,9,22,23.48,516.56,92.98,609.54
49450,8247,20000396,224,33,172.36,5687.88,1023.82,6711.7
49451,8247,20000396,540,23,232.35,5344.05,961.93,6305.98
49452,8247,20000396,403,28,160.41,4491.48,808.47,5299.95
49453,8248,20000590,474,23,110.26,2535.98,456.48,2992.46
49454,8248,20000590,147,28,31.82,890.96,160.37,1051.33
49455,8248,20000590,220,33,130.45,4304.85,774.87,5079.72
49456,8248,20000590,243,23,53.88,1239.24,223.06,1462.3
49457,8248,20000590,424,33,58.3,1923.9,346.3,2270.2
49458,8249,20000139,362,22,200.33,4407.26,793.31,5200.57
49459,8249,20000139,324,25,228.41,5710.25,1027.85,6738.1
49460,8249,20000139,328,23,94.46,2172.58,391.06,2563.64
49461,8249,20000139,113,36,37.35,1344.6,242.03,1586.63
49462,8250,20000041,36,27,116.94,3157.38,568.33,3725.71
49463,8250,20000041,336,30,169.55,5086.5,915.57,6002.07
49464,8250,20000041,427,33,62.12,2049.96,368.99,2418.95
49465,8250,20000041,382,24,101.18,2428.32,437.1,2865.42
49466,8251,20000502,250,18,164.17,2955.06,531.91,3486.97
49467,8251,20000502,121,24,170.88,4101.12,738.2,4839.32
49468,8251,20000502,247,23,53.88,1239.24,223.06,1462.3
49469,8251,20000502,277,38,157.03,5967.14,1074.09,7041.23
49470,8251,20000502,410,14,86.29,1208.06,217.45,1425.51
49471,8252,20000381,270,20,63.35,1267.0,228.06,1495.06
49472,8252,20000381,14,19,75.96,1443.24,259.78,1703.02
49473,8252,20000381,33,31,116.94,3625.14,652.53,4277.67
49474,8252,20000381,250,18,164.17,2955.06,531.91,3486.97
49475,8253,20000495,152,42,117.45,4932.9,887.92,5820.82
49476,8253,20000495,304,30,35.83,1074.9,193.48,1268.38
49477,8253,20000495,228,34,203.11,6905.74,1243.03,8148.77
49478,8253,20000495,196,21,181.81,3818.01,687.24,4505.25
49479,8253,20000495,188,42,219.6,9223.2,1660.18,10883.38
49480,8253,20000495,169,31,69.94,2168.14,390.27,2558.41
49481,8254,20000031,47,24,67.82,1627.68,292.98,1920.66
49482,8254,20000031,232,29,27.72,803.88,144.7,948.58
49483,8254,20000031,224,31,172.36,5343.16,961.77,6304.93
49484,8254,20000031,150,42,117.45,4932.9,887.92,5820.82
49485,8254,20000031,369,18,40.38,726.84,130.83,857.67
49486,8254,20000031,303,50,83.03,4151.5,747.27,4898.77
49487,8254,20000031,121,25,170.88,4272.0,768.96,5040.96
49488,8254,20000031,67,27,196.4,5302.8,954.5,6257.3
49489,8255,20000135,217,28,130.45,3652.6,657.47,4310.07
49490,8255,20000135,424,32,58.3,1865.6,335.81,2201.41
49491,8255,20000135,72,21,130.33,2736.93,492.65,3229.58
49492,8255,20000135,403,25,160.41,4010.25,721.85,4732.1
49493,8256,20000582,528,32,210.66,6741.12,1213.4,7954.52
49494,8256,20000582,142,26,182.52,4745.52,854.19,5599.71
49495,8256,20000582,365,24,194.01,4656.24,838.12,5494.36
49496,8256,20000582,269,21,63.35,1330.35,239.46,1569.81
49497,8256,20000582,228,34,203.11,6905.74,1243.03,8148.77
49498,8256,20000582,339,28,199.96,5598.88,1007.8,6606.68
49499,8256,20000582,103,23,192.09,4418.07,795.25,5213.32
49500,8257,20000298,121,27,170.88,4613.76,830.48,5444.24
49501,8257,20000298,303,36,83.03,2989.08,538.03,3527.11
49502,8257,20000298,115,32,25.67,821.44,147.86,969.3
49503,8257,20000298,196,20,181.81,3636.2,654.52,4290.72
49504,8257,20000298,187,41,219.6,9003.6,1620.65,10624.25
49505,8257,20000298,278,35,157.03,5496.05,989.29,6485.34
49506,8258,20000249,540,20,232.35,4647.0,836.46,5483.46
49507,8258,20000249,361,15,200.33,3004.95,540.89,3545.84
49508,8258,20000249,68,25,196.4,4910.0,883.8,5793.8
49509,8258,20000249,283,26,171.15,4449.9,800.98,5250.88
49510,8258,20000249,152,37,117.45,4345.65,782.22,5127.87
49511,8258,20000249,495,17,20.4,346.8,62.42,409.22
49512,8259,20000440,1,25,144.14,3603.5,648.63,4252.13
49513,8259,20000440,546,18,29.86,537.48,96.75,634.23
49514,8259,20000440,176,26,81.37,2115.62,380.81,2496.43
49515,8259,20000440,107,29,31.44,911.76,164.12,1075.88
49516,8259,20000440,310,21,40.54,851.34,153.24,1004.58
49517,8260,20000275,508,24,227.95,5470.8,984.74,6455.54
49518,8260,20000275,475,21,110.26,2315.46,416.78,2732.24
49519,8260,20000275,240,22,233.57,5138.54,924.94,6063.48
49520,8260,20000275,353,38,25.63,973.94,175.31,1149.25
49521,8260,20000275,77,29,22.07,640.03,115.21,755.24
49522,8261,20000014,113,35,37.35,1307.25,235.3,1542.56
49523,8261,20000014,461,16,204.49,3271.84,588.93,3860.77
49524,8261,20000014,371,13,40.38,524.94,94.49,619.43
49525,8261,20000014,386,18,203.09,3655.62,658.01,4313.63
49526,8262,20000161,169,31,69.94,2168.14,390.27,2558.41
49527,8262,20000161,492,24,55.79,1338.96,241.01,1579.97
49528,8262,20000161,341,27,199.96,5398.92,971.81,6370.73
49529,8262,20000161,99,19,19.55,371.45,66.86,438.31
49530,8262,20000161,135,30,109.17,3275.1,589.52,3864.62
49531,8263,20000439,95,18,246.85,4443.3,799.79,5243.09
49532,8263,20000439,377,26,167.53,4355.78,784.04,5139.82
49533,8263,20000439,389,18,203.09,3655.62,658.01,4313.63
49534,8263,20000439,68,25,196.4,4910.0,883.8,5793.8
49535,8263,20000439,292,18,83.6,1504.8,270.86,1775.66
49536,8263,20000439,528,35,210.66,7373.1,1327.16,8700.26
49537,8263,20000439,282,28,241.87,6772.36,1219.02,7991.38
49538,8263,20000439,492,32,55.79,1785.28,321.35,2106.63
49539,8264,20000468,474,23,110.26,2535.98,456.48,2992.46
49540,8264,20000468,182,24,192.86,4628.64,833.16,5461.8
49541,8264,20000468,283,25,171.15,4278.75,770.17,5048.93
49542,8264,20000468,494,28,55.79,1562.12,281.18,1843.3
49543,8264,20000468,28,23,74.2,1706.6,307.19,2013.79
49544,8264,20000468,1,24,144.14,3459.36,622.68,4082.04
49545,8264,20000468,142,29,182.52,5293.08,952.75,6245.83
49546,8264,20000468,173,25,81.37,2034.25,366.16,2400.41
49547,8265,20000367,474,22,110.26,2425.72,436.63,2862.35
49548,8265,20000367,33,29,116.94,3391.26,610.43,4001.69
49549,8265,20000367,362,22,200.33,4407.26,793.31,5200.57
49550,8265,20000367,300,37,83.03,3072.11,552.98,3625.09
49551,8265,20000367,145,31,31.82,986.42,177.56,1163.98
49552,8265,20000367,499,17,112.58,1913.86,344.49,2258.35
49553,8266,20000229,303,36,83.03,2989.08,538.03,3527.11
49554,8266,20000229,362,23,200.33,4607.59,829.37,5436.96
49555,8266,20000229,33,25,116.94,2923.5,526.23,3449.73
49556,8266,20000229,204,20,170.33,3406.6,613.19,4019.79
49557,8266,20000229,343,23,137.87,3171.01,570.78,3741.79
49558,8266,20000229,163,25,177.92,4448.0,800.64,5248.64
49559,8266,20000229,110,29,37.35,1083.15,194.97,1278.12
49560,8266,20000229,129,31,103.18,3198.58,575.74,3774.32
49561,8267,20000266,225,32,89.14,2852.48,513.45,3365.93
49562,8267,20000266,15,18,75.96,1367.28,246.11,1613.39
49563,8267,20000266,456,25,217.45,5436.25,978.52,6414.77
49564,8267,20000266,204,18,170.33,3065.94,551.87,3617.81
49565,8267,20000266,337,26,169.55,4408.3,793.49,5201.79
49566,8267,20000266,107,29,31.44,911.76,164.12,1075.88
49567,8267,20000266,450,22,103.92,2286.24,411.52,2697.76
49568,8268,20000572,339,22,199.96,4399.12,791.84,5190.96
49569,8268,20000572,243,22,53.88,1185.36,213.36,1398.72
49570,8268,20000572,336,28,169.55,4747.4,854.53,5601.93
49571,8268,20000572,105,21,192.09,4033.89,726.1,4759.99
49572,8269,20000513,255,30,29.13,873.9,157.3,1031.2
