Venta_ID,Fecha_Registro,Fecha_Envio,Estado,Monto_Total,Fecha_ID
6670,2025-03-11,2025-03-13,Completada,31018.59,1897
6671,2025-03-11,2025-03-15,Completada,10963.58,1897
6672,2025-03-12,2025-03-17,Completada,32772.31,1898
6673,2025-03-12,2025-03-15,Completada,16048.82,1898
6674,2025-03-12,2025-03-14,Completada,29919.83,1898
6675,2025-03-12,2025-03-14,Completada,19349.65,1898
6676,2025-03-12,2025-03-16,Completada,18846.24,1898
6677,2025-03-12,2025-03-13,Completada,8720.27,1898
6678,2025-03-13,2025-03-15,Completada,21643.54,1899
6679,2025-03-13,2025-03-14,Completada,28364.17,1899
6680,2025-03-13,2025-03-15,Completada,15747.94,1899
6681,2025-03-13,2025-03-18,Completada,13597.18,1899
6682,2025-03-13,,Pendiente,12971.14,1899
6683,2025-03-13,2025-03-17,Completada,17059.14,1899
6684,2025-03-14,2025-03-16,Completada,11867.05,1900
6685,2025-03-14,2025-03-19,Completada,13881.01,1900
6686,2025-03-14,,Pendiente,20856.6,1900
6687,2025-03-14,2025-03-17,Completada,25443.54,1900
6688,2025-03-14,,Pendiente,28374.9,1900
6689,2025-03-14,2025-03-17,Completada,19693.82,1900
6690,2025-03-15,2025-03-20,Completada,21114.97,1901
6691,2025-03-15,2025-03-17,Completada,15117.37,1901
6692,2025-03-15,,Cancelada,29113.18,1901
6693,2025-03-15,,Pendiente,31760.74,1901
6694,2025-03-15,2025-03-16,Completada,35629.51,1901
6695,2025-03-15,2025-03-17,Completada,41590.13,1901
6696,2025-03-16,2025-03-18,Completada,19268.73,1902
6697,2025-03-16,2025-03-19,Completada,32888.48,1902
6698,2025-03-16,2025-03-17,Completada,27490.03,1902
6699,2025-03-16,,Pendiente,25456.54,1902
6700,2025-03-16,2025-03-19,Completada,28085.33,1902
6701,2025-03-16,2025-03-20,Completada,36297.64,1902
6702,2025-03-17,2025-03-22,Completada,18834.31,1903
6703,2025-03-17,2025-03-18,Completada,31228.43,1903
6704,2025-03-17,,Pendiente,29412.74,1903
6705,2025-03-17,,Cancelada,25185.28,1903
6706,2025-03-17,2025-03-18,Completada,21822.12,1903
6707,2025-03-17,2025-03-19,Completada,15052.39,1903
6708,2025-03-18,2025-03-22,Completada,11116.35,1904
6709,2025-03-18,,Pendiente,18667.63,1904
6710,2025-03-18,2025-03-20,Completada,28005.2,1904
6711,2025-03-18,2025-03-20,Completada,23004.33,1904
6712,2025-03-18,,Cancelada,10992.56,1904
6713,2025-03-18,2025-03-20,Completada,32649.69,1904
6714,2025-03-19,2025-03-20,Completada,36320.63,1905
6715,2025-03-19,2025-03-21,Completada,12552.18,1905
6716,2025-03-19,2025-03-22,Completada,20911.55,1905
6717,2025-03-19,2025-03-20,Completada,17889.46,1905
6718,2025-03-19,2025-03-22,Completada,15295.57,1905
6719,2025-03-19,2025-03-20,Completada,13399.72,1905
6720,2025-03-20,2025-03-21,Completada,24617.39,1906
6721,2025-03-20,2025-03-24,Completada,27347.37,1906
6722,2025-03-20,2025-03-24,Completada,10980.65,1906
6723,2025-03-20,2025-03-21,Completada,41951.4,1906
6724,2025-03-20,2025-03-25,Completada,12607.67,1906
6725,2025-03-20,2025-03-22,Completada,13891.59,1906
6726,2025-03-21,2025-03-22,Completada,12689.81,1907
6727,2025-03-21,2025-03-22,Completada,32952.17,1907
6728,2025-03-21,2025-03-24,Completada,14059.01,1907
6729,2025-03-21,2025-03-22,Completada,25649.39,1907
6730,2025-03-21,2025-03-24,Completada,28861.05,1907
6731,2025-03-21,,Cancelada,20305.42,1907
6732,2025-03-22,2025-03-26,Completada,23295.15,1908
6733,2025-03-22,2025-03-24,Completada,27329.5,1908
6734,2025-03-22,2025-03-27,Completada,7926.5,1908
6735,2025-03-22,,Pendiente,17514.03,1908
6736,2025-03-22,,Pendiente,21629.3,1908
6737,2025-03-22,,Pendiente,22658.62,1908
6738,2025-03-23,2025-03-27,Completada,15823.99,1909
6739,2025-03-23,2025-03-27,Completada,25199.08,1909
6740,2025-03-23,2025-03-24,Completada,29966.41,1909
6741,2025-03-23,2025-03-24,Completada,15407.24,1909
6742,2025-03-23,2025-03-25,Completada,22939.29,1909
6743,2025-03-23,2025-03-28,Completada,26260.0,1909
6744,2025-03-24,2025-03-26,Completada,28359.22,1910
6745,2025-03-24,,Pendiente,26968.43,1910
6746,2025-03-24,2025-03-27,Completada,13431.74,1910
6747,2025-03-24,2025-03-28,Completada,19474.63,1910
6748,2025-03-24,2025-03-25,Completada,31562.99,1910
6749,2025-03-24,2025-03-26,Completada,26171.87,1910
6750,2025-03-25,2025-03-29,Completada,23206.9,1911
6751,2025-03-25,2025-03-30,Completada,10844.77,1911
6752,2025-03-25,2025-03-27,Completada,29682.06,1911
6753,2025-03-25,2025-03-28,Completada,20325.87,1911
6754,2025-03-25,2025-03-30,Completada,7833.55,1911
6755,2025-03-25,,Pendiente,16926.67,1911
6756,2025-03-26,,Pendiente,26628.16,1912
6757,2025-03-26,2025-03-27,Completada,26742.58,1912
6758,2025-03-26,,Cancelada,15702.41,1912
6759,2025-03-26,,Pendiente,17834.09,1912
6760,2025-03-26,2025-03-29,Completada,25738.45,1912
6761,2025-03-26,2025-03-27,Completada,11536.32,1912
6762,2025-03-27,2025-04-01,Completada,17346.71,1913
6763,2025-03-27,,Pendiente,14377.37,1913
6764,2025-03-27,,Pendiente,25651.34,1913
6765,2025-03-27,,Pendiente,33046.36,1913
6766,2025-03-27,,Cancelada,27143.64,1913
6767,2025-03-27,2025-03-31,Completada,25950.84,1913
6768,2025-03-28,,Pendiente,22796.29,1914
6769,2025-03-28,2025-04-01,Completada,18486.05,1914
6770,2025-03-28,2025-03-31,Completada,17889.65,1914
6771,2025-03-28,2025-03-30,Completada,15324.32,1914
6772,2025-03-28,2025-03-29,Completada,25456.68,1914
6773,2025-03-28,,Pendiente,17554.83,1914
6774,2025-03-29,2025-03-31,Completada,26389.73,1915
6775,2025-03-29,2025-04-02,Completada,23735.69,1915
6776,2025-03-29,2025-03-30,Completada,37887.3,1915
6777,2025-03-29,,Pendiente,5177.69,1915
6778,2025-03-29,2025-04-02,Completada,31527.14,1915
6779,2025-03-29,2025-03-30,Completada,16902.71,1915
6780,2025-03-30,2025-03-31,Completada,29861.49,1916
6781,2025-03-30,2025-03-31,Completada,17113.91,1916
6782,2025-03-30,2025-04-04,Completada,9760.06,1916
6783,2025-03-30,2025-03-31,Completada,17699.31,1916
6784,2025-03-30,2025-03-31,Completada,16717.04,1916
6785,2025-03-30,2025-04-04,Completada,28256.03,1916
6786,2025-03-31,2025-04-02,Completada,24158.66,1917
6787,2025-03-31,2025-04-02,Completada,25040.73,1917
6788,2025-03-31,2025-04-05,Completada,34194.31,1917
6789,2025-03-31,2025-04-02,Completada,13758.99,1917
6790,2025-03-31,2025-04-03,Completada,34572.41,1917
6791,2025-03-31,2025-04-04,Completada,27921.97,1917
6792,2025-04-01,2025-04-05,Completada,40652.25,1918
6793,2025-04-01,2025-04-05,Completada,10669.4,1918
6794,2025-04-01,2025-04-05,Completada,17244.51,1918
6795,2025-04-01,,Pendiente,31739.21,1918
6796,2025-04-01,2025-04-02,Completada,27930.84,1918
6797,2025-04-01,,Pendiente,16005.08,1918
6798,2025-04-02,2025-04-03,Completada,25796.4,1919
6799,2025-04-02,2025-04-05,Completada,26092.49,1919
6800,2025-04-02,2025-04-07,Completada,20304.03,1919
6801,2025-04-02,2025-04-05,Completada,20858.32,1919
6802,2025-04-02,2025-04-07,Completada,22482.66,1919
6803,2025-04-02,2025-04-03,Completada,19197.24,1919
6804,2025-04-03,2025-04-08,Completada,27711.55,1920
6805,2025-04-03,2025-04-04,Completada,16385.76,1920
6806,2025-04-03,2025-04-05,Completada,36192.05,1920
6807,2025-04-03,2025-04-04,Completada,31270.45,1920
6808,2025-04-03,2025-04-07,Completada,22161.44,1920
6809,2025-04-03,2025-04-06,Completada,24629.63,1920
6810,2025-04-04,2025-04-09,Completada,18785.31,1921
6811,2025-04-04,2025-04-08,Completada,18629.64,1921
6812,2025-04-04,2025-04-09,Completada,14113.91,1921
6813,2025-04-04,2025-04-09,Completada,48032.58,1921
6814,2025-04-04,2025-04-05,Completada,13501.27,1921
6815,2025-04-04,2025-04-09,Completada,17196.03,1921
6816,2025-04-05,2025-04-10,Completada,25952.19,1922
6817,2025-04-05,2025-04-06,Completada,36027.21,1922
6818,2025-04-05,2025-04-09,Completada,20136.21,1922
6819,2025-04-05,2025-04-09,Completada,36597.82,1922
6820,2025-04-05,2025-04-08,Completada,21921.11,1922
6821,2025-04-05,2025-04-09,Completada,37229.23,1922
6822,2025-04-06,2025-04-11,Completada,21166.12,1923
6823,2025-04-06,,Pendiente,18912.08,1923
6824,2025-04-06,,Cancelada,30664.73,1923
6825,2025-04-06,2025-04-07,Completada,19224.79,1923
6826,2025-04-06,2025-04-07,Completada,11633.0,1923
6827,2025-04-06,2025-04-11,Completada,13899.47,1923
6828,2025-04-07,2025-04-09,Completada,35338.23,1924
6829,2025-04-07,2025-04-10,Completada,18102.25,1924
6830,2025-04-07,2025-04-11,Completada,15318.59,1924
6831,2025-04-07,2025-04-11,Completada,21698.46,1924
6832,2025-04-07,2025-04-12,Completada,25626.22,1924
6833,2025-04-07,,Cancelada,30591.79,1924
6834,2025-04-08,2025-04-10,Completada,29047.92,1925
6835,2025-04-08,,Pendiente,13769.04,1925
6836,2025-04-08,2025-04-10,Completada,28029.79,1925
6837,2025-04-08,2025-04-10,Completada,15187.51,1925
6838,2025-04-08,,Cancelada,29209.96,1925
6839,2025-04-08,,Pendiente,19718.75,1925
6840,2025-04-09,2025-04-10,Completada,28323.86,1926
6841,2025-04-09,2025-04-12,Completada,16572.91,1926
6842,2025-04-09,2025-04-14,Completada,24878.0,1926
6843,2025-04-09,2025-04-14,Completada,29088.66,1926
6844,2025-04-09,2025-04-13,Completada,28351.79,1926
6845,2025-04-09,2025-04-13,Completada,18356.82,1926
6846,2025-04-10,2025-04-11,Completada,23771.97,1927
6847,2025-04-10,,Cancelada,32453.68,1927
6848,2025-04-10,,Pendiente,18695.75,1927
6849,2025-04-10,2025-04-15,Completada,23485.48,1927
6850,2025-04-10,,Pendiente,21052.03,1927
6851,2025-04-10,,Pendiente,14318.89,1927
6852,2025-04-11,2025-04-15,Completada,35013.89,1928
6853,2025-04-11,2025-04-13,Completada,19178.34,1928
6854,2025-04-11,2025-04-15,Completada,30931.7,1928
6855,2025-04-11,2025-04-14,Completada,21919.29,1928
6856,2025-04-11,2025-04-14,Completada,30837.32,1928
6857,2025-04-11,2025-04-12,Completada,16146.71,1928
6858,2025-04-12,2025-04-15,Completada,22865.2,1929
6859,2025-04-12,2025-04-15,Completada,22351.84,1929
6860,2025-04-12,2025-04-17,Completada,28874.11,1929
6861,2025-04-12,,Pendiente,15986.27,1929
6862,2025-04-12,2025-04-17,Completada,9938.68,1929
6863,2025-04-12,2025-04-13,Completada,22899.59,1929
6864,2025-04-13,,Pendiente,22543.99,1930
6865,2025-04-13,2025-04-17,Completada,20040.13,1930
6866,2025-04-13,,Pendiente,27201.1,1930
6867,2025-04-13,,Pendiente,25675.01,1930
6868,2025-04-13,2025-04-18,Completada,25349.53,1930
6869,2025-04-13,2025-04-14,Completada,12292.12,1930
6870,2025-04-14,2025-04-17,Completada,16853.47,1931
6871,2025-04-14,2025-04-19,Completada,25866.24,1931
6872,2025-04-14,,Pendiente,18861.19,1931
6873,2025-04-14,2025-04-16,Completada,23368.04,1931
6874,2025-04-14,2025-04-17,Completada,22987.3,1931
6875,2025-04-14,2025-04-18,Completada,17826.93,1931
6876,2025-04-15,2025-04-16,Completada,27981.73,1932
6877,2025-04-15,2025-04-18,Completada,32113.67,1932
6878,2025-04-15,2025-04-20,Completada,18990.92,1932
6879,2025-04-15,2025-04-17,Completada,14240.56,1932
6880,2025-04-15,2025-04-17,Completada,31748.84,1932
6881,2025-04-15,2025-04-18,Completada,14920.72,1932
6882,2025-04-16,2025-04-17,Completada,26150.1,1933
6883,2025-04-16,2025-04-17,Completada,27011.31,1933
6884,2025-04-16,2025-04-21,Completada,10682.05,1933
6885,2025-04-16,,Pendiente,18786.06,1933
6886,2025-04-16,2025-04-18,Completada,31603.76,1933
6887,2025-04-16,2025-04-21,Completada,23690.96,1933
6888,2025-04-17,2025-04-19,Completada,20170.11,1934
6889,2025-04-17,2025-04-22,Completada,23736.5,1934
6890,2025-04-17,2025-04-18,Completada,21305.4,1934
6891,2025-04-17,2025-04-19,Completada,27008.14,1934
6892,2025-04-17,2025-04-22,Completada,17172.95,1934
6893,2025-04-17,2025-04-19,Completada,15541.84,1934
6894,2025-04-18,,Cancelada,18327.46,1935
6895,2025-04-18,,Cancelada,23800.89,1935
6896,2025-04-18,2025-04-23,Completada,31277.67,1935
6897,2025-04-18,,Cancelada,31384.01,1935
6898,2025-04-18,2025-04-21,Completada,12275.85,1935
6899,2025-04-18,2025-04-23,Completada,26140.12,1935
6900,2025-04-19,,Pendiente,11075.75,1936
6901,2025-04-19,2025-04-24,Completada,35026.84,1936
6902,2025-04-19,2025-04-24,Completada,14812.55,1936
6903,2025-04-19,2025-04-24,Completada,22522.68,1936
6904,2025-04-19,2025-04-22,Completada,18141.83,1936
6905,2025-04-19,2025-04-22,Completada,22840.54,1936
6906,2025-04-20,2025-04-21,Completada,30114.35,1937
6907,2025-04-20,2025-04-23,Completada,20548.08,1937
6908,2025-04-20,2025-04-24,Completada,19187.96,1937
6909,2025-04-20,2025-04-22,Completada,13115.0,1937
6910,2025-04-20,2025-04-24,Completada,23224.67,1937
6911,2025-04-20,2025-04-25,Completada,32851.19,1937
6912,2025-04-21,2025-04-23,Completada,31656.92,1938
6913,2025-04-21,2025-04-25,Completada,25329.47,1938
6914,2025-04-21,2025-04-25,Completada,31645.83,1938
6915,2025-04-21,2025-04-25,Completada,25078.14,1938
6916,2025-04-21,2025-04-24,Completada,28482.09,1938
6917,2025-04-21,2025-04-24,Completada,12476.43,1938
6918,2025-04-22,2025-04-26,Completada,25235.03,1939
6919,2025-04-22,2025-04-24,Completada,17650.66,1939
6920,2025-04-22,2025-04-26,Completada,31983.08,1939
6921,2025-04-22,2025-04-24,Completada,20373.91,1939
6922,2025-04-22,2025-04-27,Completada,23135.51,1939
6923,2025-04-22,,Cancelada,16728.57,1939
6924,2025-04-23,,Pendiente,14304.84,1940
6925,2025-04-23,2025-04-26,Completada,19716.15,1940
6926,2025-04-23,2025-04-25,Completada,16728.22,1940
6927,2025-04-23,2025-04-25,Completada,22626.92,1940
6928,2025-04-23,2025-04-25,Completada,18827.63,1940
6929,2025-04-23,2025-04-27,Completada,25844.48,1940
6930,2025-04-24,,Cancelada,25727.99,1941
6931,2025-04-24,2025-04-28,Completada,29814.7,1941
6932,2025-04-24,2025-04-25,Completada,21953.21,1941
6933,2025-04-24,2025-04-27,Completada,20755.03,1941
6934,2025-04-24,,Pendiente,22820.65,1941
6935,2025-04-24,,Pendiente,21932.98,1941
6936,2025-04-25,2025-04-28,Completada,24835.28,1942
6937,2025-04-25,2025-04-27,Completada,25916.3,1942
6938,2025-04-25,2025-04-27,Completada,29064.04,1942
6939,2025-04-25,2025-04-26,Completada,12900.7,1942
6940,2025-04-25,2025-04-29,Completada,28600.6,1942
6941,2025-04-25,2025-04-29,Completada,23074.62,1942
6942,2025-04-26,2025-05-01,Completada,25005.38,1943
6943,2025-04-26,2025-04-27,Completada,33903.95,1943
6944,2025-04-26,2025-04-30,Completada,25746.58,1943
6945,2025-04-26,2025-04-28,Completada,8899.2,1943
6946,2025-04-26,2025-05-01,Completada,15845.29,1943
6947,2025-04-26,2025-04-28,Completada,21384.32,1943
6948,2025-04-27,2025-04-30,Completada,13036.9,1944
6949,2025-04-27,2025-05-01,Completada,25522.02,1944
6950,2025-04-27,2025-04-29,Completada,24243.56,1944
6951,2025-04-27,2025-04-29,Completada,14872.85,1944
6952,2025-04-27,2025-04-29,Completada,19804.54,1944
6953,2025-04-27,2025-04-28,Completada,20277.6,1944
6954,2025-04-28,2025-04-29,Completada,12979.71,1945
6955,2025-04-28,2025-04-30,Completada,30176.14,1945
6956,2025-04-28,2025-04-30,Completada,20348.9,1945
6957,2025-04-28,2025-04-29,Completada,34583.22,1945
6958,2025-04-28,2025-05-02,Completada,11626.03,1945
6959,2025-04-28,2025-05-03,Completada,21479.81,1945
6960,2025-04-29,,Pendiente,10774.13,1946
6961,2025-04-29,,Pendiente,17973.82,1946
6962,2025-04-29,,Pendiente,25146.11,1946
6963,2025-04-29,,Pendiente,13836.88,1946
6964,2025-04-29,,Cancelada,13790.94,1946
6965,2025-04-29,2025-05-01,Completada,23017.65,1946
6966,2025-04-30,2025-05-03,Completada,18104.65,1947
6967,2025-04-30,,Cancelada,16532.39,1947
6968,2025-04-30,2025-05-05,Completada,22151.33,1947
6969,2025-04-30,,Pendiente,25370.21,1947
6970,2025-04-30,2025-05-02,Completada,8770.62,1947
6971,2025-04-30,2025-05-01,Completada,21868.72,1947
6972,2025-05-01,2025-05-06,Completada,17989.89,1948
6973,2025-05-01,2025-05-06,Completada,32581.42,1948
6974,2025-05-01,2025-05-04,Completada,27133.78,1948
6975,2025-05-01,2025-05-05,Completada,17502.41,1948
6976,2025-05-01,2025-05-03,Completada,19254.83,1948
6977,2025-05-01,,Pendiente,29217.72,1948
6978,2025-05-02,2025-05-06,Completada,22324.2,1949
6979,2025-05-02,2025-05-07,Completada,30163.76,1949
6980,2025-05-02,,Pendiente,17837.14,1949
6981,2025-05-02,2025-05-06,Completada,26486.56,1949
6982,2025-05-02,2025-05-07,Completada,16802.16,1949
6983,2025-05-02,2025-05-07,Completada,36043.62,1949
6984,2025-05-03,2025-05-06,Completada,29009.9,1950
6985,2025-05-03,2025-05-05,Completada,12971.93,1950
6986,2025-05-03,2025-05-04,Completada,31542.64,1950
6987,2025-05-03,2025-05-07,Completada,17476.67,1950
6988,2025-05-03,2025-05-06,Completada,17845.93,1950
6989,2025-05-03,2025-05-04,Completada,18265.34,1950
6990,2025-05-04,2025-05-05,Completada,22770.66,1951
6991,2025-05-04,2025-05-07,Completada,12014.0,1951
6992,2025-05-04,2025-05-07,Completada,36124.62,1951
6993,2025-05-04,2025-05-08,Completada,13921.95,1951
6994,2025-05-04,2025-05-07,Completada,27906.28,1951
6995,2025-05-04,2025-05-06,Completada,17743.12,1951
6996,2025-05-05,,Pendiente,30841.81,1952
6997,2025-05-05,2025-05-07,Completada,30106.69,1952
6998,2025-05-05,2025-05-10,Completada,18055.66,1952
6999,2025-05-05,2025-05-07,Completada,28107.24,1952
7000,2025-05-05,2025-05-07,Completada,19720.81,1952
7001,2025-05-05,2025-05-10,Completada,20752.28,1952
7002,2025-05-06,2025-05-07,Completada,10396.55,1953
7003,2025-05-06,2025-05-09,Completada,15584.98,1953
7004,2025-05-06,2025-05-11,Completada,28262.18,1953
7005,2025-05-06,2025-05-08,Completada,7983.28,1953
7006,2025-05-06,2025-05-07,Completada,34390.59,1953
7007,2025-05-06,2025-05-09,Completada,34901.44,1953
7008,2025-05-07,2025-05-12,Completada,36558.18,1954
7009,2025-05-07,,Pendiente,18813.59,1954
7010,2025-05-07,2025-05-08,Completada,21302.67,1954
7011,2025-05-07,2025-05-08,Completada,21720.76,1954
7012,2025-05-07,2025-05-08,Completada,27669.73,1954
7013,2025-05-07,,Cancelada,20018.57,1954
7014,2025-05-08,2025-05-13,Completada,14434.24,1955
7015,2025-05-08,,Pendiente,29858.91,1955
7016,2025-05-08,2025-05-13,Completada,19483.04,1955
7017,2025-05-08,2025-05-11,Completada,35257.0,1955
7018,2025-05-08,2025-05-09,Completada,19709.69,1955
7019,2025-05-08,,Pendiente,26542.0,1955
7020,2025-05-09,2025-05-11,Completada,13154.77,1956
7021,2025-05-09,2025-05-14,Completada,9467.48,1956
7022,2025-05-09,2025-05-11,Completada,14512.15,1956
7023,2025-05-09,2025-05-11,Completada,20096.71,1956
7024,2025-05-09,2025-05-13,Completada,22322.44,1956
7025,2025-05-09,2025-05-14,Completada,21374.82,1956
7026,2025-05-10,2025-05-13,Completada,20781.79,1957
7027,2025-05-10,2025-05-12,Completada,33867.05,1957
7028,2025-05-10,2025-05-12,Completada,35150.58,1957
7029,2025-05-10,2025-05-14,Completada,10170.26,1957
7030,2025-05-10,2025-05-11,Completada,20222.45,1957
7031,2025-05-10,2025-05-12,Completada,20284.63,1957
7032,2025-05-11,2025-05-16,Completada,18006.09,1958
7033,2025-05-11,2025-05-13,Completada,17529.23,1958
7034,2025-05-11,2025-05-15,Completada,36958.49,1958
7035,2025-05-11,2025-05-12,Completada,16534.07,1958
7036,2025-05-11,2025-05-16,Completada,26573.49,1958
7037,2025-05-11,2025-05-15,Completada,18215.12,1958
7038,2025-05-12,2025-05-14,Completada,25254.05,1959
7039,2025-05-12,2025-05-17,Completada,20313.6,1959
7040,2025-05-12,2025-05-15,Completada,23458.94,1959
7041,2025-05-12,2025-05-15,Completada,17817.25,1959
7042,2025-05-12,2025-05-17,Completada,13105.6,1959
7043,2025-05-12,2025-05-16,Completada,35342.93,1959
7044,2025-05-13,2025-05-18,Completada,27450.58,1960
7045,2025-05-13,2025-05-17,Completada,17290.27,1960
7046,2025-05-13,2025-05-15,Completada,16761.18,1960
7047,2025-05-13,2025-05-18,Completada,20455.53,1960
7048,2025-05-13,,Pendiente,29233.49,1960
7049,2025-05-13,2025-05-18,Completada,24341.98,1960
7050,2025-05-14,2025-05-19,Completada,20840.28,1961
7051,2025-05-14,,Pendiente,29397.22,1961
7052,2025-05-14,2025-05-16,Completada,23411.99,1961
7053,2025-05-14,,Pendiente,15498.13,1961
7054,2025-05-14,2025-05-15,Completada,17376.63,1961
7055,2025-05-14,2025-05-15,Completada,32202.56,1961
7056,2025-05-15,2025-05-16,Completada,29218.82,1962
7057,2025-05-15,,Cancelada,26102.05,1962
7058,2025-05-15,2025-05-17,Completada,18294.31,1962
7059,2025-05-15,2025-05-17,Completada,14090.96,1962
7060,2025-05-15,2025-05-20,Completada,26597.3,1962
7061,2025-05-15,2025-05-17,Completada,35402.2,1962
7062,2025-05-16,2025-05-19,Completada,20774.65,1963
7063,2025-05-16,2025-05-20,Completada,19316.34,1963
7064,2025-05-16,2025-05-19,Completada,23077.99,1963
7065,2025-05-16,2025-05-20,Completada,12168.24,1963
7066,2025-05-16,2025-05-18,Completada,14873.37,1963
7067,2025-05-16,2025-05-18,Completada,22725.97,1963
7068,2025-05-17,2025-05-20,Completada,21374.97,1964
7069,2025-05-17,2025-05-19,Completada,16578.34,1964
7070,2025-05-17,2025-05-19,Completada,12711.89,1964
7071,2025-05-17,2025-05-21,Completada,23264.03,1964
7072,2025-05-17,2025-05-22,Completada,21877.79,1964
7073,2025-05-17,2025-05-21,Completada,29500.57,1964
7074,2025-05-18,2025-05-19,Completada,12796.99,1965
7075,2025-05-18,2025-05-21,Completada,30792.65,1965
7076,2025-05-18,2025-05-21,Completada,23010.97,1965
7077,2025-05-18,2025-05-19,Completada,20161.5,1965
7078,2025-05-18,2025-05-22,Completada,34040.07,1965
7079,2025-05-18,2025-05-19,Completada,22229.82,1965
7080,2025-05-19,,Cancelada,23330.98,1966
7081,2025-05-19,2025-05-23,Completada,11062.19,1966
7082,2025-05-19,2025-05-21,Completada,21705.43,1966
7083,2025-05-19,2025-05-24,Completada,25687.12,1966
7084,2025-05-19,2025-05-24,Completada,19793.81,1966
7085,2025-05-19,,Cancelada,39578.7,1966
7086,2025-05-20,2025-05-24,Completada,25009.31,1967
7087,2025-05-20,2025-05-23,Completada,13529.99,1967
7088,2025-05-20,2025-05-22,Completada,13022.94,1967
7089,2025-05-20,2025-05-24,Completada,20631.58,1967
7090,2025-05-20,2025-05-21,Completada,35717.26,1967
7091,2025-05-20,2025-05-25,Completada,27052.35,1967
7092,2025-05-21,,Cancelada,16370.42,1968
7093,2025-05-21,2025-05-24,Completada,25159.45,1968
7094,2025-05-21,2025-05-25,Completada,32025.54,1968
7095,2025-05-21,2025-05-22,Completada,32831.71,1968
7096,2025-05-21,2025-05-23,Completada,18770.32,1968
7097,2025-05-21,2025-05-25,Completada,18533.44,1968
7098,2025-05-22,2025-05-23,Completada,25293.41,1969
7099,2025-05-22,2025-05-26,Completada,23560.98,1969
7100,2025-05-22,2025-05-26,Completada,30574.98,1969
7101,2025-05-22,2025-05-27,Completada,21617.84,1969
7102,2025-05-22,2025-05-24,Completada,12138.32,1969
7103,2025-05-22,,Pendiente,18809.2,1969
7104,2025-05-23,2025-05-25,Completada,27971.46,1970
7105,2025-05-23,,Pendiente,31535.42,1970
7106,2025-05-23,2025-05-26,Completada,11534.4,1970
7107,2025-05-23,2025-05-28,Completada,25361.95,1970
7108,2025-05-23,,Cancelada,24871.43,1970
7109,2025-05-23,2025-05-26,Completada,27639.49,1970
7110,2025-05-24,2025-05-25,Completada,39311.22,1971
7111,2025-05-24,2025-05-29,Completada,26014.04,1971
7112,2025-05-24,2025-05-25,Completada,18709.94,1971
7113,2025-05-24,2025-05-25,Completada,42120.26,1971
7114,2025-05-24,2025-05-28,Completada,22862.62,1971
7115,2025-05-24,2025-05-26,Completada,20708.0,1971
7116,2025-05-25,2025-05-28,Completada,24486.27,1972
7117,2025-05-25,2025-05-27,Completada,30718.98,1972
7118,2025-05-25,,Pendiente,27300.65,1972
7119,2025-05-25,,Pendiente,25085.82,1972
7120,2025-05-25,2025-05-30,Completada,20215.82,1972
7121,2025-05-25,2025-05-27,Completada,18034.63,1972
7122,2025-05-26,2025-05-27,Completada,26660.67,1973
7123,2025-05-26,,Pendiente,30678.56,1973
7124,2025-05-26,2025-05-30,Completada,35229.79,1973
7125,2025-05-26,2025-05-30,Completada,14711.19,1973
7126,2025-05-26,2025-05-28,Completada,13510.89,1973
7127,2025-05-26,2025-05-31,Completada,38062.69,1973
7128,2025-05-27,2025-06-01,Completada,38672.81,1974
7129,2025-05-27,2025-05-31,Completada,17610.13,1974
7130,2025-05-27,2025-05-30,Completada,15538.83,1974
7131,2025-05-27,2025-05-28,Completada,17166.72,1974
7132,2025-05-27,2025-05-30,Completada,24553.13,1974
7133,2025-05-27,2025-05-28,Completada,16747.29,1974
7134,2025-05-28,2025-06-01,Completada,29339.04,1975
7135,2025-05-28,,Pendiente,25828.56,1975
7136,2025-05-28,2025-05-31,Completada,22099.83,1975
7137,2025-05-28,,Pendiente,21887.39,1975
7138,2025-05-28,2025-06-02,Completada,17759.7,1975
7139,2025-05-28,2025-06-02,Completada,13619.69,1975
7140,2025-05-29,,Pendiente,17687.07,1976
7141,2025-05-29,2025-06-02,Completada,34317.38,1976
7142,2025-05-29,2025-05-30,Completada,21852.11,1976
7143,2025-05-29,,Cancelada,21084.28,1976
7144,2025-05-29,,Pendiente,29603.59,1976
7145,2025-05-29,2025-06-03,Completada,30585.74,1976
7146,2025-05-30,2025-05-31,Completada,18152.55,1977
7147,2025-05-30,2025-06-01,Completada,12813.91,1977
7148,2025-05-30,2025-06-01,Completada,26613.61,1977
7149,2025-05-30,2025-06-02,Completada,13124.75,1977
7150,2025-05-30,2025-05-31,Completada,19866.18,1977
7151,2025-05-30,,Pendiente,12263.73,1977
7152,2025-05-31,2025-06-01,Completada,21044.52,1978
7153,2025-05-31,2025-06-04,Completada,19271.12,1978
7154,2025-05-31,2025-06-04,Completada,24591.84,1978
7155,2025-05-31,2025-06-03,Completada,18497.24,1978
7156,2025-05-31,,Cancelada,10646.9,1978
7157,2025-05-31,2025-06-03,Completada,19583.69,1978
7158,2025-06-01,2025-06-05,Completada,12000.78,1979
7159,2025-06-01,,Pendiente,26327.78,1979
7160,2025-06-01,2025-06-06,Completada,15210.53,1979
7161,2025-06-01,2025-06-03,Completada,22970.83,1979
7162,2025-06-01,,Pendiente,27871.03,1979
